Event_ID,Station,Date,Year,JulianDay,HF_Time,Swell_Time,SwellMetric,HF_Count,Swell_Count,Swell_Amp_Z,Swell_Amp_N,HF_Amp_Z,HF_Amp_N,Thresh_HF,Thresh_SwellZ
3,DR01,7/19/2015,2015,200,7/19/15 9:22,7/19/15 9:23,37.22084214,5,15,8.50E-05,2.05E-05,2.15E-07,1.04E-07,4.93E-07,8.34E-05
6,DR01,7/20/2015,2015,201,7/20/15 15:00,7/20/15 14:41,6.972773125,11,22,6.87E-06,4.02E-06,1.36E-08,4.54E-08,2.72E-07,2.61E-05
17,DR01,7/22/2015,2015,203,7/22/15 13:34,7/22/15 13:23,5.511141846,44,20,4.60E-06,2.66E-06,1.14E-07,1.43E-07,9.55E-07,2.66E-05
23,DR01,7/22/2015,2015,203,7/22/15 13:52,7/22/15 14:07,5.313054582,44,20,1.31E-05,7.50E-06,1.19E-07,1.57E-07,9.55E-07,2.66E-05
16,DR01,7/23/2015,2015,204,7/23/15 21:43,7/23/15 16:46,3.024648192,19,19,7.97E-06,3.29E-06,4.62E-08,5.70E-08,9.56E-07,2.87E-05
6,DR01,7/26/2015,2015,207,7/26/15 5:19,7/26/15 21:12,3.87751739,41,21,6.01E-06,3.29E-06,5.63E-08,7.81E-08,3.44E-07,3.23E-05
10,DR01,7/26/2015,2015,207,7/26/15 5:28,7/26/15 21:12,3.076564271,41,21,8.75E-06,6.52E-06,4.84E-08,6.02E-08,3.44E-07,3.23E-05
25,DR01,7/26/2015,2015,207,7/26/15 6:41,7/26/15 21:12,3.956361239,41,21,5.70E-06,4.36E-06,3.47E-08,4.73E-08,3.44E-07,3.23E-05
1,DR01,7/27/2015,2015,208,7/27/15 2:36,7/27/15 2:36,3.974022195,30,29,1.65E-05,6.20E-06,3.40E-08,4.06E-08,7.27E-07,3.61E-05
6,DR01,7/31/2015,2015,212,7/31/15 12:41,7/31/15 12:26,3.383988346,21,26,5.21E-06,1.88E-06,4.41E-08,5.61E-08,8.33E-07,1.93E-05
5,DR01,8/1/2015,2015,213,8/1/15 3:43,8/1/15 21:06,3.624621883,47,23,7.70E-06,4.49E-06,1.15E-07,1.21E-07,3.04E-06,7.85E-05
25,DR01,8/1/2015,2015,213,8/1/15 4:39,8/1/15 21:06,4.114837586,47,23,4.56E-06,1.88E-06,2.03E-07,1.91E-07,3.04E-06,7.85E-05
27,DR01,8/1/2015,2015,213,8/1/15 4:41,8/1/15 21:06,4.640817466,47,23,1.00E-05,4.92E-06,1.40E-07,1.27E-07,3.04E-06,7.85E-05
7,DR01,8/2/2015,2015,214,8/2/15 10:28,8/2/15 5:25,3.038943602,27,30,1.24E-05,1.06E-05,3.77E-08,4.35E-08,1.12E-06,0.000102233
11,DR01,8/2/2015,2015,214,8/2/15 10:36,8/2/15 5:25,4.081320904,27,30,1.61E-05,4.22E-06,3.82E-08,3.69E-08,1.12E-06,0.000102233
6,DR01,8/5/2015,2015,217,8/5/15 10:13,8/5/15 9:35,3.26691099,28,27,6.04E-06,2.06E-06,8.09E-08,1.05E-07,7.30E-07,1.94E-05
25,DR01,8/5/2015,2015,217,8/5/15 17:57,8/5/15 18:00,3.2191958,28,27,4.60E-06,2.45E-06,6.91E-08,8.05E-08,7.30E-07,1.94E-05
4,DR01,8/7/2015,2015,219,8/7/15 15:31,8/7/15 15:44,3.262040918,5,23,6.42E-06,3.52E-06,3.08E-08,1.87E-08,2.67E-07,1.76E-05
10,DR01,8/8/2015,2015,220,8/8/15 4:59,8/8/15 5:29,3.977012203,40,25,4.72E-06,1.84E-06,2.71E-08,3.72E-08,1.66E-07,2.00E-05
21,DR01,8/8/2015,2015,220,8/8/15 9:54,8/8/15 9:44,5.950750861,40,25,6.05E-06,3.93E-06,2.90E-08,3.67E-08,1.66E-07,2.00E-05
16,DR01,8/10/2015,2015,222,8/10/15 3:23,8/10/15 3:19,4.75659087,35,24,7.25E-06,4.69E-06,1.17E-07,1.08E-07,1.47E-06,1.74E-05
19,DR01,8/10/2015,2015,222,8/10/15 3:26,8/10/15 3:19,3.749033951,35,24,3.53E-06,1.89E-06,6.07E-08,6.16E-08,1.47E-06,1.74E-05
5,DR01,8/11/2015,2015,223,8/11/15 8:57,8/11/15 9:47,3.683085213,19,20,6.87E-06,3.38E-06,2.10E-07,1.59E-07,1.36E-06,1.84E-05
9,DR01,8/11/2015,2015,223,8/11/15 9:09,8/11/15 9:47,3.841359393,19,20,7.56E-06,4.18E-06,6.27E-08,6.23E-08,1.36E-06,1.84E-05
7,DR01,8/12/2015,2015,224,8/12/15 3:53,8/12/15 4:13,3.368575656,24,25,4.96E-06,3.05E-06,3.97E-08,4.33E-08,7.88E-07,1.62E-05
19,DR01,8/13/2015,2015,225,8/13/15 13:39,8/13/15 13:14,4.786803845,19,24,1.72E-06,1.84E-06,2.03E-08,1.77E-08,6.84E-07,1.26E-05
41,DR01,8/14/2015,2015,226,8/14/15 13:28,8/14/15 13:35,3.39629493,47,20,2.51E-06,1.06E-06,4.98E-08,6.63E-08,2.60E-07,1.38E-05
42,DR01,8/14/2015,2015,226,8/14/15 13:31,8/14/15 13:35,3.61271203,47,20,2.22E-06,1.67E-06,4.75E-08,6.32E-08,2.60E-07,1.38E-05
2,DR01,8/15/2015,2015,227,8/15/15 10:04,8/15/15 10:06,6.090380461,42,24,3.62E-06,2.48E-06,7.54E-08,5.88E-08,1.40E-06,1.20E-05
19,DR01,8/15/2015,2015,227,8/15/15 16:31,8/15/15 16:21,3.403292727,42,24,3.06E-06,1.69E-06,9.92E-08,1.32E-07,1.40E-06,1.20E-05
25,DR01,8/15/2015,2015,227,8/15/15 17:09,8/15/15 16:51,3.755236433,42,24,2.56E-06,1.94E-06,1.05E-07,1.40E-07,1.40E-06,1.20E-05
44,DR01,8/20/2015,2015,232,8/20/15 12:17,8/20/15 12:39,10.37945422,54,24,3.12E-06,1.37E-06,1.65E-07,2.56E-07,1.19E-06,1.38E-05
19,DR01,8/21/2015,2015,233,8/21/15 3:42,8/21/15 5:26,3.275456294,44,24,4.41E-06,3.59E-06,1.04E-07,1.49E-07,8.69E-07,1.72E-05
26,DR01,8/21/2015,2015,233,8/21/15 4:06,8/21/15 5:26,3.567845731,44,24,3.69E-06,2.35E-06,1.25E-07,1.87E-07,8.69E-07,1.72E-05
3,DR01,8/22/2015,2015,234,8/22/15 2:23,8/22/15 1:48,3.234907828,30,27,3.66E-06,2.48E-06,6.02E-08,4.52E-08,8.52E-07,2.11E-05
29,DR01,8/22/2015,2015,234,8/22/15 7:44,8/22/15 7:48,6.927788322,30,27,6.23E-06,3.52E-06,3.19E-08,2.36E-08,8.52E-07,2.11E-05
9,DR01,8/23/2015,2015,235,8/23/15 17:51,8/23/15 16:54,3.168890872,9,22,3.31E-06,1.61E-06,5.12E-08,1.72E-07,9.04E-07,2.23E-05
7,DR01,8/25/2015,2015,237,8/25/15 13:48,8/25/15 14:20,4.057569681,47,19,2.49E-06,2.23E-06,5.45E-08,5.73E-08,1.23E-06,1.32E-05
30,DR01,8/25/2015,2015,237,8/25/15 16:09,8/25/15 16:04,4.534172074,47,19,2.57E-06,2.15E-06,9.79E-08,1.01E-07,1.23E-06,1.32E-05
33,DR01,8/25/2015,2015,237,8/25/15 16:17,8/25/15 16:04,4.895447809,47,19,2.88E-06,1.59E-06,7.83E-08,1.08E-07,1.23E-06,1.32E-05
35,DR01,8/25/2015,2015,237,8/25/15 16:24,8/25/15 16:04,4.086504333,47,19,3.92E-06,1.95E-06,8.30E-08,1.01E-07,1.23E-06,1.32E-05
40,DR01,8/25/2015,2015,237,8/25/15 16:40,8/25/15 16:04,3.069945273,47,19,4.90E-06,2.64E-06,7.43E-08,8.98E-08,1.23E-06,1.32E-05
3,DR01,8/26/2015,2015,238,8/26/15 3:33,8/26/15 4:03,3.172180169,27,19,4.70E-06,3.09E-06,2.04E-07,2.99E-07,1.47E-06,1.26E-05
24,DR01,8/26/2015,2015,238,8/26/15 11:33,8/26/15 14:12,4.729138924,27,19,3.26E-06,2.19E-06,1.54E-07,1.97E-07,1.47E-06,1.26E-05
11,DR01,8/27/2015,2015,239,8/27/15 0:22,8/27/15 20:03,3.229422795,27,20,5.62E-06,2.73E-06,2.75E-08,4.15E-08,1.95E-07,4.51E-05
11,DR01,8/29/2015,2015,241,8/29/15 9:32,8/29/15 9:26,4.639229619,16,27,1.12E-05,6.90E-06,9.89E-09,1.65E-08,3.08E-07,4.24E-05
14,DR01,8/29/2015,2015,241,8/29/15 14:19,8/29/15 14:33,3.778097018,16,27,1.52E-05,7.01E-06,1.64E-08,1.84E-08,3.08E-07,4.24E-05
16,DR01,8/30/2015,2015,242,8/30/15 10:58,8/30/15 11:00,3.16101476,24,25,4.05E-06,1.28E-06,2.42E-08,3.84E-08,3.53E-07,2.11E-05
18,DR01,8/30/2015,2015,242,8/30/15 13:16,8/30/15 12:18,3.767482096,24,25,5.12E-06,2.48E-06,4.07E-08,3.44E-08,3.53E-07,2.11E-05
39,DR01,8/31/2015,2015,243,8/31/15 23:49,8/31/15 22:21,3.069958843,44,21,4.28E-06,2.55E-06,5.15E-08,4.26E-08,6.62E-07,2.44E-05
17,DR01,9/1/2015,2015,244,9/1/15 5:06,9/1/15 5:00,3.785397495,37,23,6.18E-06,4.29E-06,2.63E-08,2.74E-08,4.96E-07,2.49E-05
33,DR01,9/1/2015,2015,244,9/1/15 11:38,9/1/15 11:02,4.186815172,37,23,1.13E-05,6.54E-06,2.79E-08,2.65E-08,4.96E-07,2.49E-05
1,DR01,9/2/2015,2015,245,9/2/15 1:26,9/2/15 4:17,3.424365332,49,24,3.13E-06,1.26E-06,2.73E-08,2.77E-08,4.33E-07,2.82E-05
8,DR01,9/2/2015,2015,245,9/2/15 5:11,9/2/15 5:23,4.8460336,49,24,9.55E-06,4.81E-06,1.92E-08,2.20E-08,4.33E-07,2.82E-05
34,DR01,9/2/2015,2015,245,9/2/15 18:08,9/2/15 18:22,3.426077699,49,24,8.21E-06,3.63E-06,2.87E-08,3.14E-08,4.33E-07,2.82E-05
11,DR01,9/3/2015,2015,246,9/3/15 20:03,9/3/15 19:55,5.14532714,32,27,4.78E-06,2.63E-06,2.69E-08,5.43E-08,2.35E-07,2.78E-05
16,DR01,9/3/2015,2015,246,9/3/15 20:14,9/3/15 19:55,3.176963123,32,27,1.34E-05,6.79E-06,3.07E-08,5.90E-08,2.35E-07,2.78E-05
4,DR01,9/4/2015,2015,247,9/4/15 14:27,9/4/15 14:23,3.785556153,44,24,6.63E-06,3.47E-06,4.81E-08,4.39E-08,1.18E-06,2.51E-05
24,DR01,9/4/2015,2015,247,9/4/15 15:54,9/4/15 15:55,3.33352246,44,24,1.13E-05,7.09E-06,7.42E-08,6.78E-08,1.18E-06,2.51E-05
1,DR01,9/5/2015,2015,248,9/5/15 6:46,9/5/15 6:46,5.909960887,1,19,5.33E-05,2.61E-05,6.63E-07,1.10E-06,3.82E-06,2.12E-05
21,DR01,9/7/2015,2015,250,9/7/15 12:19,9/7/15 11:16,3.213708469,50,22,5.53E-06,4.12E-06,5.75E-08,5.39E-08,2.09E-06,2.30E-05
38,DR01,9/7/2015,2015,250,9/7/15 16:42,9/7/15 15:50,4.457009895,50,22,3.28E-06,2.20E-06,7.81E-08,7.22E-08,2.09E-06,2.30E-05
4,DR01,9/8/2015,2015,251,9/8/15 1:03,9/8/15 0:31,4.042746768,55,24,8.87E-06,4.04E-06,4.06E-08,3.94E-08,1.73E-07,3.13E-05
11,DR01,9/8/2015,2015,251,9/8/15 10:05,9/8/15 8:47,3.560792248,55,24,4.95E-06,3.59E-06,9.15E-09,1.65E-08,1.73E-07,3.13E-05
2,DR01,9/10/2015,2015,253,9/10/15 16:10,9/10/15 16:22,3.054634169,34,24,1.14E-05,5.86E-06,7.32E-08,6.16E-08,2.02E-06,3.36E-05
12,DR01,9/10/2015,2015,253,9/10/15 16:23,9/10/15 16:22,3.497199105,34,24,1.27E-05,7.32E-06,3.39E-07,2.57E-07,2.02E-06,3.36E-05
4,DR01,9/11/2015,2015,254,9/11/15 0:13,9/11/15 2:22,3.207378783,48,29,8.07E-06,5.21E-06,3.65E-08,3.21E-08,2.29E-07,2.91E-05
23,DR01,9/11/2015,2015,254,9/11/15 1:35,9/11/15 2:22,3.026092294,48,29,8.06E-06,6.65E-06,3.60E-08,3.45E-08,2.29E-07,2.91E-05
4,DR01,9/12/2015,2015,255,9/12/15 11:36,9/12/15 13:19,4.072120062,32,24,4.60E-06,3.40E-06,4.64E-08,4.33E-08,5.25E-07,2.37E-05
16,DR01,9/13/2015,2015,256,9/13/15 4:02,9/13/15 15:52,4.769885904,42,23,1.14E-06,1.79E-06,4.88E-08,4.14E-08,6.00E-07,2.26E-05
4,DR01,9/14/2015,2015,257,9/14/15 18:07,9/14/15 16:26,3.843547166,36,24,7.08E-06,4.19E-06,1.36E-07,1.26E-07,2.02E-06,2.62E-05
18,DR01,9/15/2015,2015,258,9/15/15 6:00,9/15/15 11:56,3.527923166,29,24,4.65E-06,2.76E-06,1.16E-07,1.60E-07,1.06E-06,1.86E-05
28,DR01,9/15/2015,2015,258,9/15/15 13:13,9/15/15 13:20,3.922785819,29,24,5.54E-06,3.09E-06,1.27E-07,1.93E-07,1.06E-06,1.86E-05
9,DR01,9/17/2015,2015,260,9/17/15 16:25,9/17/15 0:44,3.436673974,32,26,2.94E-06,2.29E-06,6.90E-08,5.91E-08,1.11E-06,2.67E-05
10,DR01,9/17/2015,2015,260,9/17/15 16:26,9/17/15 0:44,6.272717723,32,26,3.87E-06,4.65E-06,6.97E-08,6.55E-08,1.11E-06,2.67E-05
19,DR01,9/19/2015,2015,262,9/19/15 7:19,9/19/15 10:53,5.192693791,24,22,3.58E-06,2.13E-06,4.71E-08,4.67E-08,1.07E-06,1.51E-05
20,DR01,9/19/2015,2015,262,9/19/15 7:22,9/19/15 10:53,3.692570466,24,22,3.11E-06,1.82E-06,3.05E-08,2.48E-08,1.07E-06,1.51E-05
35,DR01,9/20/2015,2015,263,9/20/15 8:17,9/20/15 8:53,3.44501497,43,27,4.99E-06,2.80E-06,1.18E-07,9.88E-08,1.47E-06,1.70E-05
1,DR01,9/21/2015,2015,264,9/21/15 8:50,9/21/15 8:51,5.076761798,26,19,5.65E-06,2.83E-06,1.79E-07,1.56E-07,1.34E-06,1.28E-05
13,DR01,9/21/2015,2015,264,9/21/15 11:24,9/21/15 10:51,4.697203243,26,19,2.45E-06,1.80E-06,1.93E-07,1.64E-07,1.34E-06,1.28E-05
23,DR01,9/21/2015,2015,264,9/21/15 11:35,9/21/15 12:13,3.692875602,26,19,2.65E-06,1.76E-06,6.39E-08,5.93E-08,1.34E-06,1.28E-05
36,DR01,9/22/2015,2015,265,9/22/15 22:49,9/22/15 23:51,3.295815315,46,18,1.25E-06,8.97E-07,2.90E-08,4.43E-08,2.56E-07,1.07E-05
37,DR01,9/22/2015,2015,265,9/22/15 22:53,9/22/15 23:51,3.038270418,46,18,2.63E-06,1.19E-06,3.37E-08,4.94E-08,2.56E-07,1.07E-05
38,DR01,9/22/2015,2015,265,9/22/15 23:01,9/22/15 23:51,3.788160342,46,18,2.28E-06,2.47E-06,2.46E-08,3.71E-08,2.56E-07,1.07E-05
45,DR01,9/22/2015,2015,265,9/22/15 23:55,9/22/15 23:51,3.230231138,46,18,3.22E-06,1.75E-06,2.61E-08,3.84E-08,2.56E-07,1.07E-05
21,DR01,9/23/2015,2015,266,9/23/15 5:47,9/23/15 4:41,3.512533927,48,21,2.88E-06,2.85E-06,2.72E-08,3.08E-08,2.21E-07,1.37E-05
27,DR01,9/23/2015,2015,266,9/23/15 6:36,9/23/15 4:41,4.189226478,48,21,2.11E-06,1.84E-06,2.54E-08,3.11E-08,2.21E-07,1.37E-05
2,DR01,9/24/2015,2015,267,9/24/15 8:50,9/24/15 8:50,3.917026478,37,23,1.05E-05,7.08E-06,3.58E-08,4.45E-08,3.08E-07,2.01E-05
14,DR01,9/24/2015,2015,267,9/24/15 15:14,9/24/15 14:33,3.148217137,37,23,4.01E-06,2.75E-06,3.54E-08,4.42E-08,3.08E-07,2.01E-05
22,DR01,9/24/2015,2015,267,9/24/15 17:08,9/24/15 17:13,4.937504957,37,23,8.04E-06,3.48E-06,3.24E-08,4.03E-08,3.08E-07,2.01E-05
25,DR01,9/24/2015,2015,267,9/24/15 17:39,9/24/15 17:26,5.814477591,37,23,5.63E-06,2.06E-06,3.49E-08,4.52E-08,3.08E-07,2.01E-05
10,DR01,9/30/2015,2015,273,9/30/15 1:23,9/30/15 7:52,3.239438195,26,30,1.10E-05,4.32E-06,3.97E-08,4.24E-08,4.15E-07,5.03E-05
12,DR01,9/30/2015,2015,273,9/30/15 1:25,9/30/15 7:52,3.182202059,26,30,9.21E-06,2.82E-06,6.37E-08,4.99E-08,4.15E-07,5.03E-05
21,DR01,10/1/2015,2015,274,10/1/15 4:02,10/1/15 15:24,3.160660503,26,26,9.18E-06,4.39E-06,1.28E-07,1.26E-07,1.33E-06,3.85E-05
3,DR01,10/2/2015,2015,275,10/2/15 6:57,10/2/15 7:25,3.654072598,12,30,7.71E-06,3.31E-06,1.74E-08,1.55E-08,6.60E-07,2.93E-05
1,DR01,10/3/2015,2015,276,10/3/15 19:27,10/3/15 19:37,3.341743086,1,28,7.95E-06,5.26E-06,3.09E-07,3.91E-07,1.67E-06,2.17E-05
13,DR01,10/5/2015,2015,278,10/5/15 13:42,10/5/15 9:19,3.79678121,41,22,7.25E-06,5.29E-06,3.61E-08,5.40E-08,3.41E-07,4.06E-05
20,DR01,10/7/2015,2015,280,10/7/15 3:35,10/7/15 0:31,4.293110527,26,22,2.35E-06,3.30E-06,3.55E-08,5.54E-08,4.54E-07,2.13E-05
1,DR01,10/8/2015,2015,281,10/8/15 8:36,10/8/15 8:50,8.297002958,21,20,5.37E-06,2.84E-06,3.68E-08,4.49E-08,5.15E-07,2.19E-05
9,DR01,10/11/2015,2015,284,10/11/15 7:13,10/11/15 7:34,3.436537584,38,29,1.14E-05,7.23E-06,5.79E-08,4.78E-08,6.21E-07,3.89E-05
28,DR01,10/11/2015,2015,284,10/11/15 8:47,10/11/15 8:40,4.422712345,38,29,7.99E-06,2.81E-06,5.87E-08,4.76E-08,6.21E-07,3.89E-05
12,DR01,10/13/2015,2015,286,10/13/15 6:46,10/13/15 7:17,3.093378046,27,19,2.75E-06,3.58E-06,7.31E-08,5.75E-08,7.18E-07,1.80E-05
13,DR01,10/13/2015,2015,286,10/13/15 6:48,10/13/15 7:17,3.058094389,27,19,8.11E-06,5.06E-06,9.62E-08,7.73E-08,7.18E-07,1.80E-05
15,DR01,10/13/2015,2015,286,10/13/15 10:26,10/13/15 9:10,4.568096152,27,19,5.87E-06,3.54E-06,3.09E-08,2.97E-08,7.18E-07,1.80E-05
14,DR01,10/15/2015,2015,288,10/15/15 13:50,10/15/15 14:34,5.05764871,19,22,5.92E-06,2.53E-06,3.46E-08,4.88E-08,3.50E-07,1.84E-05
18,DR01,10/17/2015,2015,290,10/17/15 23:39,10/17/15 14:34,4.576056101,19,23,4.36E-06,4.03E-06,2.97E-08,4.01E-08,2.47E-07,6.00E-05
13,DR01,10/18/2015,2015,291,10/18/15 11:56,10/18/15 13:10,5.096728065,21,25,9.23E-06,3.44E-06,2.02E-08,2.23E-08,5.73E-07,2.90E-05
6,DR01,10/19/2015,2015,292,10/19/15 9:16,10/19/15 10:15,7.411284544,24,19,9.90E-06,5.28E-06,5.67E-08,5.86E-08,8.25E-07,2.08E-05
12,DR01,10/20/2015,2015,293,10/20/15 1:40,10/20/15 3:12,3.096214505,37,25,5.84E-06,2.99E-06,3.04E-08,4.84E-08,2.40E-07,2.21E-05
16,DR01,10/20/2015,2015,293,10/20/15 1:50,10/20/15 3:12,4.112042425,37,25,4.36E-06,2.72E-06,3.06E-08,4.83E-08,2.40E-07,2.21E-05
4,DR01,10/25/2015,2015,298,10/25/15 22:42,10/25/15 22:42,5.73370125,4,20,1.53E-05,8.10E-06,3.25E-07,5.38E-07,1.87E-06,1.94E-05
23,DR01,10/26/2015,2015,299,10/26/15 6:31,10/26/15 7:07,5.753116959,23,22,5.02E-06,2.93E-06,2.42E-08,2.11E-08,4.75E-07,1.98E-05
3,DR01,10/27/2015,2015,300,10/27/15 6:57,10/27/15 7:22,7.827973,13,21,6.80E-06,3.14E-06,2.85E-08,4.37E-08,2.41E-07,1.78E-05
5,DR01,10/27/2015,2015,300,10/27/15 8:24,10/27/15 8:05,3.104948508,13,21,4.43E-06,3.50E-06,2.77E-08,3.78E-08,2.41E-07,1.78E-05
4,DR01,10/28/2015,2015,301,10/28/15 8:42,10/28/15 7:36,3.119963589,27,26,6.75E-06,4.09E-06,1.55E-08,1.38E-08,3.53E-07,2.12E-05
17,DR01,10/28/2015,2015,301,10/28/15 8:53,10/28/15 7:36,3.302600928,27,26,4.03E-06,2.64E-06,5.00E-08,3.64E-08,3.53E-07,2.12E-05
2,DR01,10/30/2015,2015,303,10/30/15 0:19,10/30/15 0:08,4.106248775,3,2,7.06E-06,4.03E-06,3.21E-07,5.69E-07,1.66E-05,2.18E-05
10,DR01,10/31/2015,2015,304,10/31/15 23:12,10/31/15 20:16,4.38221274,11,21,3.43E-06,3.65E-06,1.38E-08,2.57E-08,1.24E-07,2.07E-05
11,DR01,11/1/2015,2015,305,11/1/15 16:08,11/1/15 15:03,4.498990954,25,26,4.97E-06,1.76E-06,1.99E-08,3.97E-08,1.61E-07,2.01E-05
42,DR01,11/6/2015,2015,310,11/6/15 5:07,11/6/15 5:08,4.686520314,59,24,9.63E-06,4.40E-06,1.86E-08,3.55E-08,1.85E-07,2.05E-05
8,DR01,11/7/2015,2015,311,11/7/15 8:28,11/7/15 8:33,4.142306787,12,26,3.90E-06,1.84E-06,2.98E-08,2.54E-08,2.97E-07,1.63E-05
14,DR01,11/8/2015,2015,312,11/8/15 0:33,11/8/15 1:38,3.238055252,43,24,3.91E-06,2.64E-06,2.23E-08,4.32E-08,1.85E-07,1.36E-05
19,DR01,11/8/2015,2015,312,11/8/15 0:42,11/8/15 1:38,3.218232713,43,24,4.75E-06,3.39E-06,2.15E-08,3.73E-08,1.85E-07,1.36E-05
23,DR01,11/8/2015,2015,312,11/8/15 0:46,11/8/15 1:38,3.935336657,43,24,6.38E-06,2.57E-06,1.97E-08,3.86E-08,1.85E-07,1.36E-05
24,DR01,11/8/2015,2015,312,11/8/15 0:58,11/8/15 1:38,3.175921134,43,24,5.23E-06,3.24E-06,2.09E-08,4.30E-08,1.85E-07,1.36E-05
9,DR01,11/10/2015,2015,314,11/10/15 2:31,11/10/15 2:24,3.508895622,22,24,4.63E-06,2.30E-06,1.35E-08,2.77E-08,1.39E-07,1.37E-05
4,DR01,11/11/2015,2015,315,11/11/15 0:06,11/11/15 3:38,4.375913581,12,23,3.63E-06,3.10E-06,9.17E-09,1.38E-08,1.25E-07,1.62E-05
10,DR01,11/13/2015,2015,317,11/13/15 4:14,11/13/15 4:24,4.696150782,13,20,4.60E-06,2.69E-06,7.96E-09,1.41E-08,1.19E-07,1.65E-05
2,DR01,11/14/2015,2015,318,11/14/15 8:05,11/14/15 8:52,4.645181463,41,24,4.72E-06,2.10E-06,1.04E-08,2.20E-08,1.51E-07,1.87E-05
16,DR01,11/16/2015,2015,320,11/16/15 14:46,11/16/15 10:33,4.545351919,41,25,4.00E-06,2.77E-06,1.91E-08,3.91E-08,1.82E-07,1.48E-05
4,DR01,11/20/2015,2015,324,11/20/15 6:45,11/20/15 6:50,3.666986731,5,21,8.77E-06,5.80E-06,5.53E-08,7.64E-08,4.14E-07,2.16E-05
11,DR01,11/25/2015,2015,329,11/25/15 8:47,11/25/15 9:03,4.428663927,13,26,8.10E-06,3.14E-06,6.08E-09,1.11E-08,1.55E-07,1.91E-05
9,DR01,12/1/2015,2015,335,12/1/15 2:59,12/1/15 2:47,3.405566811,19,21,5.73E-06,4.06E-06,2.37E-08,4.27E-08,2.23E-07,1.08E-05
12,DR01,12/1/2015,2015,335,12/1/15 3:17,12/1/15 2:47,4.541300285,19,21,3.73E-06,1.72E-06,2.94E-08,4.77E-08,2.23E-07,1.08E-05
18,DR01,12/1/2015,2015,335,12/1/15 6:25,12/1/15 7:36,3.287326853,19,21,2.54E-06,1.28E-06,2.53E-08,4.47E-08,2.23E-07,1.08E-05
33,DR01,12/3/2015,2015,337,12/3/15 23:28,12/3/15 12:39,8.367250603,39,29,1.58E-05,6.71E-06,2.67E-08,4.54E-08,2.04E-07,0.000501372
10,DR01,12/4/2015,2015,338,12/4/15 21:54,12/4/15 22:49,3.035909701,10,10,2.44E-06,1.93E-06,2.46E-08,3.87E-08,2.45E-07,9.67E-05
7,DR01,12/9/2015,2015,343,12/9/15 23:34,12/9/15 20:56,3.68419045,11,19,5.17E-06,4.00E-06,1.10E-08,1.70E-08,1.53E-07,1.34E-05
5,DR01,12/10/2015,2015,344,12/10/15 13:00,12/10/15 13:57,4.508563514,13,21,2.67E-06,2.19E-06,9.06E-08,1.16E-07,9.55E-07,1.18E-05
6,DR01,12/10/2015,2015,344,12/10/15 13:02,12/10/15 13:57,3.596948494,13,21,6.69E-06,3.83E-06,8.48E-08,1.13E-07,9.55E-07,1.18E-05
5,DR01,12/11/2015,2015,345,12/11/15 20:55,12/11/15 20:57,3.213649027,20,21,6.28E-06,4.50E-06,4.06E-08,5.40E-08,6.80E-07,2.59E-05
10,DR01,12/11/2015,2015,345,12/11/15 21:34,12/11/15 21:34,4.592124212,20,21,9.67E-06,4.56E-06,7.57E-08,9.20E-08,6.80E-07,2.59E-05
14,DR01,12/11/2015,2015,345,12/11/15 22:00,12/11/15 22:04,3.449550903,20,21,1.02E-05,5.91E-06,6.65E-08,8.20E-08,6.80E-07,2.59E-05
15,DR01,12/12/2015,2015,346,12/12/15 11:29,12/12/15 17:35,3.020960334,16,22,7.69E-06,5.00E-06,3.54E-08,4.97E-08,6.96E-07,4.88E-05
1,DR01,12/15/2015,2015,349,12/15/15 3:37,12/15/15 4:06,4.083405204,5,30,5.50E-06,2.36E-06,1.31E-07,1.24E-07,5.93E-07,1.56E-05
6,DR01,12/17/2015,2015,351,12/17/15 0:56,12/17/15 1:22,4.131352273,20,18,2.34E-06,1.08E-06,5.22E-08,7.05E-08,5.07E-07,1.49E-05
17,DR01,12/17/2015,2015,351,12/17/15 3:00,12/17/15 2:07,3.082626992,20,18,5.95E-06,3.50E-06,5.19E-08,7.01E-08,5.07E-07,1.49E-05
1,DR01,12/24/2015,2015,358,12/24/15 0:23,12/24/15 0:23,4.570146111,10,23,0.000158419,3.16E-05,7.32E-08,1.21E-07,9.11E-07,0.000280256
5,DR01,12/28/2015,2015,362,12/28/15 4:45,12/28/15 13:34,3.501137846,15,34,7.26E-05,2.42E-05,5.42E-08,9.93E-08,1.07E-06,0.000303092
11,DR01,1/1/2016,2016,1,1/1/16 17:59,1/1/16 18:06,3.678700542,12,43,3.31E-05,1.25E-05,3.61E-08,8.05E-08,5.54E-07,0.000107928
34,DR01,1/9/2016,2016,9,1/9/16 23:44,1/9/16 17:02,3.325136134,50,36,4.05E-05,1.36E-05,4.19E-08,6.23E-08,2.46E-07,0.000134159
1,DR01,2/4/2016,2016,35,2/4/16 17:19,2/4/16 17:19,3.406058432,1,43,0.000192057,9.54E-05,1.34E-06,1.90E-06,8.12E-06,0.000237912
2,DR01,2/10/2016,2016,41,2/10/16 10:57,2/10/16 10:16,3.640722785,2,34,7.34E-05,2.37E-05,6.37E-07,8.33E-07,3.37E-06,0.000251636
6,DR01,2/11/2016,2016,42,2/11/16 19:18,2/11/16 19:18,3.7126425,6,34,0.000254653,0.000105086,1.69E-06,1.58E-06,7.84E-06,0.000329143
