Event_ID,Station,Date,Year,JulianDay,HF_Time,Swell_Time,SwellMetric,HF_Count,Swell_Count,Swell_Amp_Z,Swell_Amp_N,HF_Amp_Z,HF_Amp_N,Thresh_HF,Thresh_SwellZ
1,DR02,5/2/16,2016,123,5/2/16 11:37,5/2/16 11:37,5.59081695,3,20,7.05E-05,3.42E-05,4.83E-07,4.87E-07,2.42E-06,9.73E-05
2,DR02,5/2/16,2016,123,5/2/16 12:17,5/2/16 12:17,3.138616556,3,20,4.80E-05,1.38E-05,2.43E-07,2.17E-07,2.42E-06,9.73E-05
3,DR02,5/2/16,2016,123,5/2/16 12:35,5/2/16 12:36,6.09548597,3,20,9.16E-05,3.16E-05,2.96E-07,3.42E-07,2.42E-06,9.73E-05
1,DR02,5/6/16,2016,127,5/6/16 4:17,5/6/16 5:33,4.201800611,24,25,1.97E-05,1.24E-05,1.52E-08,2.27E-08,3.32E-07,8.55E-05
1,DR02,5/10/16,2016,131,5/10/16 2:54,5/10/16 2:54,5.714903347,1,18,0.000322323,0.000187946,6.70E-06,8.14E-06,2.88E-05,4.26E-05
4,DR02,5/11/16,2016,132,5/11/16 3:57,5/11/16 3:59,3.596561999,9,26,1.65E-05,6.96E-06,4.83E-08,6.51E-08,7.35E-07,3.85E-05
40,DR02,5/17/16,2016,138,5/17/16 20:35,5/17/16 21:13,3.35608766,40,32,1.30E-05,4.66E-06,2.56E-08,4.30E-08,2.77E-07,4.03E-05
20,DR02,5/18/16,2016,139,5/18/16 14:41,5/18/16 14:42,3.144841299,20,22,1.48E-05,8.54E-06,1.79E-08,1.90E-08,1.75E-07,3.97E-05
15,DR02,5/19/16,2016,140,5/19/16 19:33,5/19/16 19:44,3.540668001,35,21,1.27E-05,5.66E-06,5.85E-08,7.39E-08,3.26E-07,3.79E-05
7,DR02,5/20/16,2016,141,5/20/16 0:10,5/20/16 0:32,3.252087071,27,26,6.95E-06,2.85E-06,3.29E-08,4.48E-08,2.10E-07,4.32E-05
1,DR02,5/21/16,2016,142,5/21/16 6:21,5/21/16 5:18,3.992336138,30,23,1.17E-05,7.60E-06,5.19E-08,7.36E-08,3.74E-07,4.07E-05
27,DR02,5/21/16,2016,142,5/21/16 19:36,5/21/16 20:37,3.72951644,30,23,7.52E-06,4.37E-06,4.61E-08,6.37E-08,3.74E-07,4.07E-05
17,DR02,5/22/16,2016,143,5/22/16 6:39,5/22/16 10:22,4.432630234,25,22,7.54E-06,4.73E-06,1.24E-08,1.97E-08,2.47E-07,4.13E-05
3,DR02,5/27/16,2016,148,5/27/16 23:33,5/27/16 23:35,3.377872404,9,22,1.55E-05,8.43E-06,8.39E-09,2.22E-08,1.10E-07,4.10E-05
2,DR02,5/29/16,2016,150,5/29/16 2:52,5/29/16 1:56,7.85375986,7,28,6.73E-06,5.21E-06,1.44E-08,2.23E-08,1.84E-07,4.06E-05
2,DR02,5/31/16,2016,152,5/31/16 13:57,5/31/16 15:29,3.255365808,5,22,1.10E-05,5.60E-06,9.42E-09,1.62E-08,1.38E-07,4.04E-05
1,DR02,6/2/16,2016,154,6/2/16 0:05,6/2/16 1:09,4.458283421,5,32,1.41E-05,3.55E-06,1.30E-08,2.24E-08,2.79E-07,4.07E-05
5,DR02,6/5/16,2016,157,6/5/16 5:54,6/5/16 6:45,3.180464243,9,28,3.52E-05,1.27E-05,3.49E-08,3.98E-08,2.30E-07,8.71E-05
5,DR02,6/6/16,2016,158,6/6/16 5:06,6/6/16 6:29,3.04396469,8,26,1.27E-05,7.84E-06,1.62E-08,2.59E-08,1.40E-07,8.92E-05
6,DR02,6/8/16,2016,160,6/8/16 17:35,6/8/16 17:36,3.34507974,7,22,3.85E-05,2.09E-05,9.34E-08,4.10E-08,2.40E-07,6.02E-05
4,DR02,6/14/16,2016,166,6/14/16 2:24,6/14/16 18:30,5.448354617,29,21,1.51E-05,9.15E-06,1.37E-08,1.71E-08,1.31E-07,6.30E-05
16,DR02,6/15/16,2016,167,6/15/16 19:53,6/15/16 13:50,4.849014916,40,26,2.25E-05,1.10E-05,8.73E-08,1.16E-07,4.36E-07,0.000196555
33,DR02,6/15/16,2016,167,6/15/16 22:38,6/15/16 13:50,3.007907353,40,26,4.11E-05,1.54E-05,6.65E-08,8.43E-08,4.36E-07,0.000196555
1,DR02,6/16/16,2016,168,6/16/16 0:00,6/16/16 0:01,3.221390301,13,24,1.68E-05,7.52E-06,4.27E-08,5.38E-08,1.76E-07,8.36E-05
3,DR02,6/17/16,2016,169,6/17/16 5:40,6/17/16 13:18,3.888453062,8,30,1.20E-05,4.97E-06,1.11E-08,1.61E-08,1.89E-07,0.000126844
8,DR02,6/17/16,2016,169,6/17/16 15:28,6/17/16 15:42,3.495875076,8,30,5.18E-05,2.31E-05,7.38E-08,4.47E-08,1.89E-07,0.000126844
2,DR02,6/24/16,2016,176,6/24/16 5:02,6/24/16 5:46,4.361163243,9,22,8.54E-06,6.73E-06,4.84E-08,6.79E-08,3.16E-07,3.59E-05
4,DR02,6/26/16,2016,178,6/26/16 1:08,6/26/16 4:07,3.685133397,25,26,1.04E-05,3.99E-06,1.97E-08,2.62E-08,1.83E-07,4.46E-05
25,DR02,6/26/16,2016,178,6/26/16 22:35,6/26/16 22:55,3.458268356,25,26,1.66E-05,8.04E-06,8.72E-09,1.33E-08,1.83E-07,4.46E-05
8,DR02,6/27/16,2016,179,6/27/16 20:41,6/27/16 20:46,3.005567328,10,17,2.25E-05,1.16E-05,1.56E-08,1.95E-08,1.94E-07,5.22E-05
2,DR02,6/29/16,2016,181,6/29/16 4:45,6/29/16 4:44,3.226893119,9,22,1.46E-05,7.79E-06,1.58E-08,2.58E-08,1.63E-07,5.79E-05
9,DR02,7/2/16,2016,184,7/2/16 11:21,7/2/16 12:10,3.334048646,26,23,8.65E-06,7.79E-06,3.38E-08,5.09E-08,2.35E-07,3.59E-05
26,DR02,7/2/16,2016,184,7/2/16 21:50,7/2/16 19:52,5.273377187,26,23,7.11E-06,4.41E-06,2.12E-08,2.46E-08,2.35E-07,3.59E-05
22,DR02,7/3/16,2016,185,7/3/16 11:52,7/3/16 11:52,4.678862033,34,11,1.80E-05,4.41E-06,5.87E-08,4.78E-08,1.31E-06,4.48E-05
25,DR02,7/3/16,2016,185,7/3/16 11:57,7/3/16 11:52,3.495708807,34,11,5.21E-06,5.46E-06,1.06E-07,6.21E-08,1.31E-06,4.48E-05
32,DR02,7/3/16,2016,185,7/3/16 13:16,7/3/16 13:16,21.61841837,34,11,6.81E-05,1.16E-05,2.27E-07,2.34E-07,1.31E-06,4.48E-05
28,DR02,7/7/16,2016,189,7/7/16 13:02,7/7/16 12:49,3.4880441,31,25,1.22E-05,1.11E-05,1.79E-07,8.64E-08,1.28E-06,4.53E-05
6,DR02,7/11/16,2016,193,7/11/16 15:58,7/11/16 10:58,4.120011406,7,26,9.57E-06,6.84E-06,3.38E-08,4.40E-08,4.69E-07,4.18E-05
5,DR02,7/12/16,2016,194,7/12/16 20:49,7/12/16 21:09,5.432681088,6,26,6.31E-06,4.44E-06,3.25E-08,3.89E-08,2.34E-07,3.27E-05
6,DR02,7/12/16,2016,194,7/12/16 23:50,7/12/16 23:30,3.532176359,6,26,1.47E-05,8.19E-06,2.05E-08,3.92E-08,2.34E-07,3.27E-05
13,DR02,7/21/16,2016,203,7/21/16 12:51,7/21/16 13:44,3.595162577,27,22,7.33E-06,3.87E-06,3.72E-08,3.29E-08,5.76E-07,3.19E-05
25,DR02,7/21/16,2016,203,7/21/16 23:54,7/21/16 23:14,4.611325737,27,22,1.19E-05,7.85E-06,3.97E-08,2.53E-08,5.76E-07,3.19E-05
43,DR02,7/22/16,2016,204,7/22/16 9:22,7/22/16 9:17,3.350266708,48,23,1.03E-05,5.60E-06,2.81E-08,2.57E-08,9.08E-07,4.43E-05
26,DR02,7/24/16,2016,206,7/24/16 22:53,7/24/16 17:35,4.020726475,27,28,9.83E-06,9.65E-06,8.16E-09,8.54E-09,2.79E-07,4.42E-05
15,DR02,7/26/16,2016,208,7/26/16 15:40,7/26/16 20:04,4.183342386,28,29,1.07E-05,7.92E-06,2.36E-08,1.14E-08,5.98E-07,4.52E-05
27,DR02,7/27/16,2016,209,7/27/16 10:41,7/27/16 10:42,3.471370621,31,31,1.96E-05,7.92E-06,2.76E-08,2.16E-08,6.13E-07,5.03E-05
3,DR02,7/29/16,2016,211,7/29/16 6:14,7/29/16 6:14,12.57536708,5,15,0.000224194,9.84E-05,1.12E-06,1.48E-06,6.38E-06,9.17E-05
19,DR02,7/31/16,2016,213,7/31/16 17:20,7/31/16 16:41,3.038406192,38,30,1.87E-05,7.58E-06,3.06E-08,4.23E-08,3.97E-07,4.09E-05
24,DR02,7/31/16,2016,213,7/31/16 18:06,7/31/16 18:19,3.721173313,38,30,1.31E-05,4.81E-06,2.03E-08,3.35E-08,3.97E-07,4.09E-05
22,DR02,8/1/16,2016,214,8/1/16 19:08,8/1/16 19:06,3.102237306,22,24,9.66E-06,4.40E-06,4.49E-08,2.94E-08,1.15E-06,4.66E-05
5,DR02,8/2/16,2016,215,8/2/16 5:54,8/2/16 5:02,4.519643466,43,25,1.42E-05,7.87E-06,6.71E-08,4.15E-08,1.08E-06,4.65E-05
29,DR02,8/2/16,2016,215,8/2/16 15:04,8/2/16 14:15,5.823867904,43,25,1.75E-05,1.05E-05,3.98E-08,3.42E-08,1.08E-06,4.65E-05
37,DR02,8/2/16,2016,215,8/2/16 15:41,8/2/16 16:42,4.24380623,43,25,1.71E-05,8.74E-06,3.42E-08,2.90E-08,1.08E-06,4.65E-05
4,DR02,8/3/16,2016,216,8/3/16 7:50,8/3/16 7:43,3.325899994,33,22,9.17E-06,2.95E-06,2.58E-08,2.97E-08,3.23E-07,4.07E-05
1,DR02,8/4/16,2016,217,8/4/16 2:54,8/4/16 3:37,3.10198001,14,22,8.97E-06,5.15E-06,1.72E-08,2.49E-08,3.63E-07,4.05E-05
11,DR02,8/9/16,2016,222,8/9/16 4:51,8/9/16 4:24,5.99239287,37,21,1.07E-05,4.00E-06,2.44E-07,1.27E-07,1.05E-06,3.40E-05
28,DR02,8/9/16,2016,222,8/9/16 22:13,8/9/16 22:53,3.92591309,37,21,9.23E-06,3.89E-06,6.92E-08,7.52E-08,1.05E-06,3.40E-05
10,DR02,8/10/16,2016,223,8/10/16 8:22,8/10/16 8:50,4.025716195,32,27,8.10E-06,2.23E-06,1.94E-08,4.03E-08,1.62E-07,3.16E-05
31,DR02,8/10/16,2016,223,8/10/16 13:47,8/10/16 14:17,3.11467878,32,27,8.74E-06,4.44E-06,1.61E-08,2.35E-08,1.62E-07,3.16E-05
4,DR02,8/11/16,2016,224,8/11/16 18:08,8/11/16 18:09,4.224938444,14,25,2.24E-05,1.00E-05,3.24E-08,2.50E-08,3.75E-07,3.75E-05
17,DR02,8/12/16,2016,225,8/12/16 19:55,8/12/16 2:07,7.15023451,24,17,7.71E-06,4.77E-06,1.52E-07,8.98E-08,6.96E-07,4.88E-05
2,DR02,8/16/16,2016,229,8/16/16 14:47,8/16/16 14:45,4.361046123,22,25,5.11E-06,2.81E-06,1.44E-08,1.45E-08,2.56E-07,3.73E-05
8,DR02,8/16/16,2016,229,8/16/16 14:53,8/16/16 14:54,4.033598876,22,25,1.28E-05,8.79E-06,1.25E-08,9.92E-09,2.56E-07,3.73E-05
7,DR02,8/17/16,2016,230,8/17/16 22:26,8/17/16 21:42,3.552285997,26,21,1.03E-05,5.11E-06,4.82E-08,6.94E-08,3.23E-07,3.59E-05
23,DR02,8/17/16,2016,230,8/17/16 23:57,8/17/16 21:42,3.129131799,26,21,9.11E-06,4.43E-06,5.87E-08,8.53E-08,3.23E-07,3.59E-05
5,DR02,8/20/16,2016,233,8/20/16 11:01,8/20/16 10:39,4.834087352,11,30,1.33E-05,7.94E-06,6.89E-09,1.03E-08,1.79E-07,7.29E-05
10,DR02,8/23/16,2016,236,8/23/16 8:34,8/23/16 8:53,3.862008137,45,22,1.45E-05,8.78E-06,2.89E-08,3.86E-08,1.79E-07,3.24E-05
38,DR02,8/23/16,2016,236,8/23/16 13:29,8/23/16 13:39,3.357364608,45,22,8.80E-06,3.80E-06,2.99E-08,4.71E-08,1.79E-07,3.24E-05
2,DR02,8/26/16,2016,239,8/26/16 8:31,8/26/16 8:16,3.214503454,9,25,1.09E-05,8.97E-06,8.98E-09,1.12E-08,2.47E-07,3.00E-05
15,DR02,8/27/16,2016,240,8/27/16 13:01,8/27/16 11:18,3.456068294,55,24,7.61E-06,3.55E-06,5.95E-08,1.01E-07,3.94E-07,2.36E-05
51,DR02,8/27/16,2016,240,8/27/16 23:15,8/27/16 22:28,3.00835015,55,24,6.76E-06,2.24E-06,5.03E-08,6.44E-08,3.94E-07,2.36E-05
7,DR02,8/28/16,2016,241,8/28/16 1:04,8/28/16 0:48,3.872924851,48,27,7.19E-06,4.24E-06,6.82E-08,8.55E-08,4.41E-07,2.46E-05
45,DR02,8/28/16,2016,241,8/28/16 4:14,8/28/16 5:43,3.11146196,48,27,7.18E-06,5.21E-06,5.90E-08,6.86E-08,4.41E-07,2.46E-05
6,DR02,8/30/16,2016,243,8/30/16 18:38,8/30/16 19:52,3.97818308,8,25,1.44E-05,7.73E-06,2.02E-08,4.86E-08,2.38E-07,9.31E-05
20,DR02,9/2/16,2016,246,9/2/16 10:42,9/2/16 11:16,3.107784309,22,22,7.11E-06,3.42E-06,1.93E-07,1.66E-07,1.21E-06,3.70E-05
19,DR02,9/4/16,2016,248,9/4/16 10:15,9/4/16 10:47,4.824161278,36,21,5.19E-06,2.37E-06,1.39E-07,9.75E-08,1.41E-06,2.72E-05
19,DR02,9/7/16,2016,251,9/7/16 13:09,9/7/16 12:59,4.450588379,38,32,1.34E-05,5.63E-06,9.55E-08,3.98E-08,1.68E-06,3.84E-05
20,DR02,9/7/16,2016,251,9/7/16 13:12,9/7/16 12:59,3.711527449,38,32,8.34E-06,4.95E-06,2.52E-07,1.31E-07,1.68E-06,3.84E-05
1,DR02,9/11/16,2016,255,9/11/16 3:53,9/11/16 4:08,3.037707535,38,25,7.33E-06,3.71E-06,1.85E-07,1.43E-07,2.98E-06,2.85E-05
12,DR02,9/11/16,2016,255,9/11/16 4:22,9/11/16 4:09,3.910331105,38,25,7.38E-06,3.78E-06,1.69E-07,1.16E-07,2.98E-06,2.85E-05
24,DR02,9/12/16,2016,256,9/12/16 18:41,9/12/16 18:23,3.019264623,35,21,7.33E-06,3.47E-06,5.61E-08,3.25E-08,7.42E-07,2.89E-05
29,DR02,9/12/16,2016,256,9/12/16 19:27,9/12/16 18:23,8.478786051,35,21,6.36E-06,2.59E-06,3.56E-08,2.55E-08,7.42E-07,2.89E-05
6,DR02,9/13/16,2016,257,9/13/16 7:58,9/13/16 8:24,3.477494901,26,27,8.55E-06,6.99E-06,2.03E-08,4.10E-08,1.97E-07,2.83E-05
17,DR02,9/13/16,2016,257,9/13/16 8:26,9/13/16 8:24,3.426369138,26,27,9.53E-06,6.67E-06,2.00E-08,4.08E-08,1.97E-07,2.83E-05
16,DR02,9/14/16,2016,258,9/14/16 6:19,9/14/16 6:54,3.196689013,29,27,4.45E-06,4.41E-06,1.21E-07,7.86E-08,1.07E-06,3.57E-05
18,DR02,9/14/16,2016,258,9/14/16 6:20,9/14/16 6:54,3.362997943,29,27,1.05E-05,4.83E-06,1.18E-07,8.77E-08,1.07E-06,3.57E-05
11,DR02,9/15/16,2016,259,9/15/16 13:36,9/15/16 20:17,4.065790498,28,23,1.64E-05,9.70E-06,9.93E-08,9.05E-08,2.17E-06,6.65E-05
25,DR02,9/15/16,2016,259,9/15/16 13:48,9/15/16 20:17,3.081273522,28,23,1.33E-05,9.37E-06,2.06E-07,1.37E-07,2.17E-06,6.65E-05
17,DR02,9/19/16,2016,263,9/19/16 6:45,9/19/16 6:50,3.464342255,42,23,2.51E-06,6.90E-06,8.58E-08,6.74E-08,1.74E-06,3.27E-05
20,DR02,9/19/16,2016,263,9/19/16 6:56,9/19/16 6:51,4.355412489,42,23,6.34E-06,2.90E-06,5.92E-08,5.28E-08,1.74E-06,3.27E-05
24,DR02,9/21/16,2016,265,9/21/16 13:46,9/21/16 6:19,3.407357013,31,27,8.56E-06,5.09E-06,4.05E-08,4.59E-08,1.03E-06,3.72E-05
3,DR02,9/23/16,2016,267,9/23/16 17:20,9/23/16 16:29,3.790171751,32,24,4.87E-06,4.42E-06,8.16E-08,5.70E-08,9.25E-07,2.46E-05
4,DR02,9/23/16,2016,267,9/23/16 17:21,9/23/16 16:29,3.209154813,32,24,8.25E-06,4.50E-06,6.32E-08,5.56E-08,9.25E-07,2.46E-05
16,DR02,9/24/16,2016,268,9/24/16 18:57,9/24/16 18:57,3.133245061,24,20,1.34E-05,8.21E-06,8.06E-08,4.90E-08,3.64E-07,2.52E-05
16,DR02,9/25/16,2016,269,9/25/16 8:23,9/25/16 11:51,3.886351543,24,19,6.82E-06,1.70E-06,5.91E-08,4.84E-08,6.90E-07,2.81E-05
15,DR02,9/26/16,2016,270,9/26/16 10:55,9/26/16 11:26,6.054049251,29,22,9.80E-06,5.52E-06,1.03E-07,6.37E-08,7.02E-07,3.13E-05
3,DR02,9/30/16,2016,274,9/30/16 0:56,9/30/16 1:43,3.212203888,10,28,5.85E-06,6.99E-06,9.30E-09,1.50E-08,1.22E-07,3.58E-05
1,DR02,10/1/16,2016,275,10/1/16 13:12,10/1/16 15:51,3.859364604,30,25,1.51E-05,6.67E-06,4.67E-08,4.59E-08,1.77E-06,5.59E-05
22,DR02,10/1/16,2016,275,10/1/16 14:02,10/1/16 15:51,3.886981071,30,25,1.16E-05,8.81E-06,9.75E-08,9.02E-08,1.77E-06,5.59E-05
3,DR02,10/2/16,2016,276,10/2/16 7:40,10/2/16 7:41,3.303120721,9,32,2.16E-05,5.20E-06,4.85E-08,6.36E-08,2.29E-07,6.33E-05
3,DR02,10/3/16,2016,277,10/3/16 6:18,10/3/16 6:52,5.986039112,27,25,1.51E-05,4.12E-06,4.80E-08,3.82E-08,1.65E-06,3.53E-05
5,DR02,10/3/16,2016,277,10/3/16 6:26,10/3/16 6:52,3.539278889,27,25,1.39E-05,4.09E-06,7.85E-08,6.38E-08,1.65E-06,3.53E-05
1,DR02,10/6/16,2016,280,10/6/16 8:45,10/6/16 8:45,12.24886378,24,20,6.39E-05,8.64E-06,5.31E-07,2.05E-07,1.63E-06,3.41E-05
4,DR02,10/8/16,2016,282,10/8/16 3:45,10/8/16 6:40,3.187023632,44,27,2.04E-05,6.48E-06,9.49E-08,6.79E-08,5.74E-07,5.83E-05
18,DR02,10/8/16,2016,282,10/8/16 5:51,10/8/16 6:40,3.234045538,44,27,1.73E-05,7.08E-06,2.60E-08,2.20E-08,5.74E-07,5.83E-05
2,DR02,10/12/16,2016,286,10/12/16 23:11,10/12/16 21:45,3.869426721,2,31,2.13E-05,7.76E-06,7.41E-08,8.19E-08,7.01E-07,8.18E-05
4,DR02,10/14/16,2016,288,10/14/16 4:04,10/14/16 3:48,3.1033709,7,27,8.56E-06,4.16E-06,1.02E-08,2.04E-08,2.93E-07,3.44E-05
3,DR02,10/16/16,2016,290,10/16/16 5:51,10/16/16 2:17,3.861581611,10,25,1.23E-05,7.33E-06,1.48E-08,1.99E-08,2.93E-07,2.98E-05
6,DR02,10/16/16,2016,290,10/16/16 15:27,10/16/16 17:00,3.560936459,10,25,6.89E-06,4.20E-06,1.51E-08,2.46E-08,2.93E-07,2.98E-05
7,DR02,10/20/16,2016,294,10/20/16 17:49,10/20/16 17:45,3.055843928,10,25,5.45E-06,2.86E-06,7.60E-09,1.45E-08,1.23E-07,3.73E-05
7,DR02,10/22/16,2016,296,10/22/16 14:24,10/22/16 14:14,3.31749521,16,24,1.31E-05,8.54E-06,9.19E-08,5.27E-08,7.61E-07,3.63E-05
10,DR02,10/24/16,2016,298,10/24/16 22:34,10/24/16 23:05,5.4994591,24,21,1.14E-05,6.07E-06,5.54E-08,5.16E-08,2.62E-07,3.31E-05
11,DR02,11/1/16,2016,306,11/1/16 12:42,11/1/16 12:52,3.170403555,15,26,1.56E-05,8.94E-06,2.94E-06,1.64E-06,1.20E-06,3.42E-05
2,DR02,11/9/16,2016,314,11/9/16 7:24,11/9/16 7:12,3.015944072,2,22,1.30E-05,3.99E-06,2.81E-08,5.70E-08,9.46E-07,3.99E-05
